featureid	Intercept	Subject[T.FAT_008]	Subject[T.FAT_012]	Subject[T.FAT_015]	Subject[T.FAT_020]	Subject[T.R01]	Subject[T.R02]	Subject[T.V1]	Subject[T.V2]	Subject[T.V3]	Donor[T.DS04]	Donor[T.FAT_DON_11]	Donor[T.FAT_DON_19]	Donor[T.FAT_DON_8]	Donor[T.SPB_T43]	Dataset[T.SPB18]	Dataset[T.VRIEZE12]	group[T.stay]	Time
K00978	-1.19697534459181	0.531361747018917	-0.400195437631166	0.964328730596893	0.496481374867054	0.86841424423856	0.187183227113412	0.472472305922105	-0.771678330930866	0.4026516973	0.196456319063902	0.347116740643078	0.0839933364455195	1.19779577597001	-0.404193351643462	1.273516967273	0.406328001481369	-0.578143112400408	-0.000100914073701164
K00979	-0.197890469604209	0.818200159303768	0.361415696182692	0.775130475057952	0.366278664238545	-1.64678899329501	1.64835097985618	1.66679012361009	-0.319952699909903	1.5012833177071	0.798002189368009	1.56095305293708	2.12288715530081	0.12372567995408	-0.941758225338836	0.399398758387807	-1.12668499960296	-0.285173468330737	0.00174647228646729
K00980	0.339640310234353	0.0461228372975427	0.043584597149336	-0.606549000249512	0.291819528706166	0.470041653696721	-1.35182825131066	0.0523718554063579	-1.14931759573052	-0.135901004173236	-1.34182786348462	0.856260093151623	-0.562508345321885	0.117570010264902	-0.931807319300552	-0.544796333336588	-0.540431937712357	-0.746502898672457	0.000222619938139657
K00981	0.132582118934915	0.0378348114415247	0.500349473991835	-0.32078436564029	0.0188183347059216	1.90178247410459	0.823599841169046	0.210888143210008	0.280442353715204	0.209207683704419	0.535298293799161	1.39620772212654	2.01450516868276	0.699031261046915	1.08928739033423	-0.263721869015452	0.00748960064060933	0.311076529285078	0.000885423588042
K00982	0.793838670677468	-2.588588666685	-1.06010675724462	-1.46462390373767	-1.20271478497258	0.870101532522862	-1.66101727289803	0.25331222596605	0.48607623242309	-0.671294391252475	-1.65101688507199	-0.183807221950001	-1.33196417402582	-1.29242870465896	-0.378421197312255	-1.15011091592288	-0.627345344561264	0.0797429158893868	-0.000450912547822258
K00986	0.472150853103921	0.761900830499752	0.324964714088881	1.21477719594418	-0.859947069518474	0.0089771660010268	0.156119312814401	-0.0538979810194233	0.0458851423161254	1.2287973462563	-0.0672850251495842	-1.37506392389626	-0.418992751949599	-1.44893977300307	-0.955823431389709	0.468666865802053	0.488847651940658	0.918054230472211	0.00106960194039796
K00989	-0.240446934276297	0.366566050283535	-0.65797515507654	-1.1707912440163	-0.491910750948099	2.81457670647306	-0.629672188588454	0.0944700795694133	0.45851206444671	-0.417531281806903	-0.619674676686526	0.625559481083447	0.131226619965264	-0.637779089371176	-0.382914731877227	0.150568678355459	0.326558032494857	-0.539264462927218	0.00237148659158204
K00990	1.04051249308042	-2.59659368968763	-1.32150607105211	-1.94628421019138	-0.912666483752635	0.68675326425237	-1.83910140795357	0.570874567656114	1.140676495065	-0.125252753593402	-1.82910102012754	0.697949202953869	-0.843938210719397	-0.439834656874152	-0.908990780489822	-1.22068441721177	-1.38303034617297	0.34363163258708	-0.00157839400839355
K00991	0.25338785929136	0.0652836444302637	-0.532712060174501	-0.0159367079597783	0.340344742901417	2.2569099279086	0.614366795591043	-0.665033404202864	0.489444848527215	0.0296140014152958	0.56975955364108	0.239826711117321	0.0839708654944392	0.516529110511331	1.20126592121802	0.19549818274999	0.785839357835128	0.249721176883344	0.00138955967355225
K00995	-0.344554373794272	0.0101271750851709	-0.0830603718371752	-0.389326250062592	0.0976942936254468	2.53894337135953	0.978149559072183	0.64355253758867	0.462125655640863	0.538434177539869	0.964069193571806	-0.00350650936455132	0.373369178063104	-0.0147644604839996	1.20148002110205	-0.136683032536265	1.95582369850285	0.148989684840803	0.00151437179971192
K00997	-1.10406008529015	0.325325834982022	-0.269620645007646	-0.824655746923096	1.30809004700908	2.96343096214933	-1.04302379889138	1.30068838181932	0.93810236119201	0.462087422512098	-1.03302341106534	0.134961219727093	-0.808800855391791	-0.16512701169631	0.171715130431275	-0.491649911427256	1.79990271614201	0.231513388415937	0.00212615387368653
K01000	2.08478563112669	-0.217268270023243	-0.253803837260759	-0.483127510057099	0.0903430143667188	0.364986932460492	-0.273694906660392	0.454666848806932	0.53494929932525	0.265549093387647	-0.0548323333561424	-0.611082447470135	-0.121757605784705	-0.763159523467036	-0.529466102497955	-0.428056762242075	0.55840078876622	0.221885926982526	0.000409182476286629
K01002	-2.73404879289217	2.69281368278704	0.209471654930556	3.03390547086179	1.2562578479124	-1.87888566535311	-0.544171143599822	2.71917569222887	-1.72602117396424	-1.82632586369701	-0.534170755773783	-1.16349714785904	0.332627674824426	0.40057316168168	-0.392664382832427	-0.69083713057017	-1.17252946509711	0.203979857226972	-0.00197953326773193
K01006	1.30791013521604	-0.281978469856159	-1.25752668376879	-0.581603741155274	0.136217669613453	0.931749364916508	0.573319460920022	0.978292937903001	0.347466346253656	0.691204458377881	0.638645595282316	-0.344010827840275	-0.186203280204108	0.451246527274637	0.458933820349793	-0.0954937196013894	1.44566325233586	0.282942898532514	0.00148504631448243
K01007	-1.08680293130226	-0.952569973237888	-0.939409556946314	-1.22663912724078	1.0790893594099	1.174797734801	-0.907298241087272	-0.535680983634398	-0.116841200361945	-0.614356249668078	-0.897297853261233	0.642134817539746	-0.0034486443932561	-0.384288641373129	-0.827284226792236	-0.831397936367747	0.0757652907193447	-0.475567899683352	0.000126298832182625
K01008	-0.00515175777025501	-0.499212321408169	0.51879651550337	-0.901282852397568	0.693881229527089	0.886115691248601	0.406270529798196	0.170218701986863	1.57832944058349	1.13699546446614	0.477541154593229	0.770300420223767	0.82223727393789	0.261630443175821	-0.395281384365936	0.508309915042165	0.115928450089767	0.252714045306806	0.00305419819283936
K01012	0.631271889633462	0.169089663259609	-0.791691485008753	-0.355177378163941	1.13452430165538	1.40945597607297	0.0128272731816036	0.231322880415513	0.437248941888116	-0.0355174244422481	0.977631753653287	0.62183800548225	-0.0829464585717229	1.61695661886552	0.636647572142701	0.605029060817007	0.301713386041	0.289262302180891	0.000724133419279793
K01023	-1.17679763751574	1.50187163376056	-0.454246836862123	2.90577908803403	-0.726403682463077	-3.43481556456881	-1.13644072813637	-3.22287285742323	-1.57504034377167	1.6772734223824	-1.12644034031034	-1.09286385566086	-0.853957781308463	0.608348039229898	-1.01098910965242	-0.208370969319102	-1.52256508781306	0.772764213344221	-0.00168747050833251
K01026	-0.415170261436179	-1.46792031503476	0.773130369224989	-1.18087643931926	-0.276182263128665	-0.0478823272545884	-1.15629467768319	1.19625865998705	-1.4773734841449	-1.20141601572223	-1.14629428985715	1.01514664500862	-0.408444488161376	-0.825710580433221	0.771055807692628	-0.525885865711924	-0.223468801516221	-0.375505082348223	-0.000238123965974113
K01034	-1.57075906711169	-2.26060373760022	-1.03058052357153	-0.776836326227791	-1.04675023161641	-2.0856124548276	-0.689089466162993	0.876241799025132	-2.04724407530854	0.11377766718678	-0.679089078336955	-0.0976911464342535	-1.04760281156855	-0.56411582485816	-0.435358236210723	-0.644144401573893	1.16759542511113	-0.561698161104556	-0.00311333282064941
K01035	-1.06348850744314	-1.59905112958707	-0.551457333526171	-0.831795578704484	-0.914118840329555	2.01603003460569	-0.840848598905875	0.440328713087632	-1.02755327857564	-0.099916726448016	-0.830848211079836	-0.00630560308784844	-0.890169987195304	-0.137549671093436	-0.94642178215303	0.144258096194509	0.64614001796849	-0.733313314655657	-0.000632349086518547
K01040	-1.35651908236094	-1.47110761380948	-0.0706460952372912	-1.17003955493987	0.10428924954662	0.200666301507776	-0.704603258797004	0.443856235174729	-0.65640215910504	-1.18999457369037	-0.694602870970965	0.314082296787792	0.680912038571069	-0.663282247940512	-0.935855309145827	-0.368087694668528	0.269724050027206	-1.41563164446675	0.00313490288186524
K01042	-1.23153659122534	-1.61478055692472	-0.367218124827898	-0.867893805609353	-1.53752450548878	-1.53007451575595	-0.664837274977042	-0.86279069115381	-0.151582542429663	0.0503607093315556	-0.654836887151003	0.544133814274365	-1.57222483467417	0.0219398413501068	-0.647878477948089	-0.628495440506693	-0.354105076330826	-1.68824505064809	-0.00159687144827392
K01046	-0.259559044414237	-0.197795223958866	-0.0958431839557055	0.0525117759841609	-0.751769690744785	-0.203021266873653	-1.35146239800103	0.717971678404405	-4.15540969706605	-2.44329735646434	-1.34146201017499	-0.890354884565777	-0.761135974639228	0.429369715293436	-0.556548128502746	0.391382887339834	-0.794547176498101	0.21045542504466	-0.000415745807404777
K01048	1.1951393393939	-0.784672093160526	-0.644905376395738	-1.17477387736858	0.339251414902302	-0.00651724022227032	-0.945782456823661	-0.482860062690184	0.784971114625238	-0.500052064754443	-0.957705849438906	0.0169505795827448	0.192520519978234	0.4052994523845	-0.354928741829772	-0.420817301296946	-0.934279887515232	0.928188808223371	-0.00075489623617675
K01051	-0.200423368983939	-0.431449320681469	-0.233617413005388	0.409863913549774	-0.166943266026882	0.427184766713803	0.919235732129739	-0.259832982392714	0.515305634965204	0.263164907596631	0.974139279097318	0.606226237713391	2.14896657157583	0.336517122825174	1.41672622166357	-0.142858550572154	-0.183343014258072	-0.0445588753017143	0.000644024776701668
K01056	-0.284780988269523	0.0690123917981226	-0.387789207658327	-0.565151369081147	-0.652827500336078	2.8286348195712	1.86377909379356	0.616723890928819	0.646226641167902	0.812684208057447	1.19652969238162	0.898879083096081	2.26751591849966	0.969241050323038	1.02560268841467	0.518091633296255	1.30526546524174	0.226699955722456	0.000951942371611336
K01057	-0.00061220841951648	-1.52205700851239	-0.389555919131792	-0.423025583730347	0.0796754518819776	2.197143396918	0.0126512606655819	-0.646436486812041	-0.68024655766318	-0.733723506428675	0.0947602450549599	1.07894149631172	-0.799385169261268	-0.467185648838492	-0.180910835640807	1.03410704371953	-0.533812812107727	-0.291709534862872	6.02568857714925e-05
K01058	-1.52139867263384	-0.980620753534214	0.0316179514317152	1.62621232320248	-1.36104057633152	-1.6629822639783	-0.650998417564704	0.331519957212999	-2.14988732672761	0.926087289951368	-0.640998029738665	0.184072764813	-1.39574090551691	-0.431453260342093	-0.486892054455657	-0.75636704328036	-0.861874973910973	-1.329287789801	0.000262435840849617
K01066	-1.85857010798998	-0.882647973068134	-0.19593839641527	0.549968684210174	-0.996590449445156	-0.536855438168819	-0.452584605009331	-2.00464249071638	-1.29512757397721	2.0207473336678	-0.442584217183292	0.80471793025642	-1.03129077863055	1.02475920065263	-1.01018820204057	-0.980820432924983	-0.876448682087586	-2.67127238962972	0.00296264545846436
K01071	-0.210847982936576	0.398984837762936	-0.823140051363564	-0.166430866227753	-0.500630424328354	0.515522828880971	1.37105097966544	0.668052907614305	-1.21796602345536	-1.22175562391468	0.977486675947904	-1.167952595056	1.6631760804717	0.458982375701456	-0.0664730171135857	0.695434286570791	0.420507231217697	-0.402319125870104	0.00112574951577638
K01077	0.155348113006875	0.524672436945065	-0.772120773008621	0.23227390099942	-1.14086960160008	1.83894713837308	0.903529312184976	1.28077017846544	0.328469749917291	0.919468074939771	0.949795192450285	-0.0113932171472967	1.88542916465444	-0.411583813587637	0.11391877136908	-0.293010578179118	0.89055923507817	-0.169391922691698	0.00246542351174805
K01079	0.244774868912026	-0.71094080484666	0.506357502975905	0.212330306066864	0.52201910413036	1.71226819473905	1.6837499399697	1.45833980622728	0.170197543133996	1.20102730383687	0.262169486254453	1.5369643291822	-0.196341315024665	0.430761483748941	0.918183912856202	-0.984155342602488	-1.19406293942325	-0.026074342468615	0.00099366562295411
K01081	-0.662487694793418	3.79277067207537	0.29731590751692	3.59803315450131	0.674662069447133	2.6727453084628	0.973439003995584	0.0774852592035076	0.257083531846307	0.379267841480298	0.994554704397916	-0.553536949456638	2.08516218352956	0.380645660003214	0.855164637190919	-0.498110458874461	-1.43295522643916	-0.556450359562273	0.000974472927336434
K01082	-0.431325981193259	0.615227747194393	0.0221328258900282	1.32886906911313	-0.0682424744295154	-3.30131236594516	1.48733153539054	0.117652650503709	-1.07900417185853	-0.448243767120318	0.999353593558073	0.215848895012432	-0.797393569463065	0.249530223449258	0.572877873999696	0.320398881411794	-0.87936805798404	-0.119723789432879	-0.00245386703085448
K01089	0.257099440521524	-0.352729391820804	-0.560778576097048	0.271197760595672	0.230048791534993	-0.768593230660732	0.628108169606851	0.58523749890764	-0.900838922332026	0.361624866626783	0.627277201384306	-0.575749231279796	0.415819010025689	-1.47268548862121	-0.106715927498717	0.238390877223257	0.426960745316818	0.35414016987956	-0.000800076556916496
K01091	0.0400140790408107	0.803108978502377	0.491675329246962	0.255076253904693	1.28183229363689	2.4988225312869	1.35144665437095	-0.291021291585372	0.505842086304925	0.111632972858472	1.34050483104587	0.727463277279431	0.242323896176049	0.493528512557535	0.738424410445313	1.39930589435125	1.20468906448491	0.112976677676801	0.0020455683939502
K01092	0.363258769935891	0.664511490099056	-0.160764384231127	0.407042825712554	-0.267460628383068	1.67853864151639	0.570124294332193	-0.205858830781386	0.350384828080438	-0.738373503186183	0.79659802314639	-0.13023707062096	-1.06817368578272	-0.234998675743552	-0.515618513005157	1.32875068423772	0.253979244691207	-0.257407896259661	0.00100606338906739
K01095	-1.47821790891238	1.41440277122699	0.58824665550276	3.55339642812192	-0.97387756311169	-1.12195734065371	0.731060411504434	-0.423429791303084	0.902349468697809	0.159398823879285	0.741060799330473	-1.90376874595971	-1.00857789229708	0.0831389699778839	0.697168936354737	-0.485850677513834	-1.52521969987743	-2.02681493017995	-0.00249821288656737
K01101	-2.03429658132143	1.43685917877398	0.34489948753401	-0.687220787511475	-0.674608184926418	-1.5201805023511	-0.517202001341655	-1.10373020586531	-0.153595450888373	0.694430977008863	-0.507201613515616	-1.64919939428658	-0.890162477010062	0.633105782111673	0.136116256339173	-0.209711716198679	0.657204547387436	-0.83823128793561	-0.0033494864232495
K01104	1.10850208086424	0.300562668077572	1.26508064273878	-0.107282614217408	0.0855121771169629	1.92675956207914	0.63919296460502	0.500534411100938	0.500170346726678	0.424196034572644	0.576475924223661	0.515857728420788	1.11987723994894	-0.86512822539589	1.5323938032218	-0.779500440382716	0.560863533479049	0.198354370853071	0.0011751021616504
K01118	-1.32658783512659	3.3933289530202	0.190663170853102	2.76340409566342	-0.83313922487965	-0.824056783135707	0.430088426641153	0.508885260252549	-0.874947119127013	0.52151897539906	0.440091258257627	-1.51750048786492	-0.86783955406504	-0.0445485438503936	0.0616722007819221	0.024379208064321	-1.91324534131877	-2.690026871899	-0.00211817367147948
K01119	-0.00444299893923084	-0.449983370073215	0.325271439590895	0.221446240438812	-0.611939168505577	0.429132333580678	0.534234907201455	0.0154424268289348	1.42024361752441	0.596148401401563	0.240010386675596	-0.227733580172962	0.646570703274438	-0.309148045937033	0.367324223143678	-0.211520121121165	0.320416846734359	-0.140759818294878	-0.00117951972555663
K01126	-0.116613516383841	0.241628635160549	0.696623754539931	0.496331179632537	0.84437508977184	1.99813183266324	1.55232956605308	0.446176524786546	1.03637432717254	-0.185285538532214	1.67198318836093	0.777573498188549	1.42288603473348	0.3570657049022	0.994099726302247	0.589442326998952	0.00446275756962544	0.0351224615780159	0.00150137798715089
K01129	1.4202198295062	0.0369927766247827	0.866463732758009	-0.570654010282166	0.15328849948177	1.31811042744321	0.127784575990365	1.09006249490221	0.950008150567316	1.17752090086751	0.0871790706813332	0.134344550072247	0.480217239147851	-1.11330214397094	-0.307135949509521	-0.211687014126536	0.321402826768234	0.169590361377363	0.000917014049772957
K01130	-1.01639311740644	2.23932104133807	0.697869253197157	1.92292996694028	0.373225227959248	-2.55660621207553	1.44620742993705	-1.11087254104178	0.686702128876947	1.05255404105	1.37096137401462	0.243933351933056	0.0874888508383723	-0.564920994202109	0.631353129965882	0.193270995593313	-0.444787463682816	-0.551522545555468	0.00126152889657472
K01133	-1.52390528636523	2.8545675756856	0.314974617996657	3.39578315068661	-1.00619660221806	-1.95244113486605	0.564564134648965	-0.72824018863003	0.438637014855646	0.617072611949964	0.574659413069486	-1.23324563890786	-1.04089693140345	0.230688837607889	0.170633306128602	0.241985156512502	-2.1466223807513	-0.871473297515746	-0.00160402400564696
K01142	0.648899009651467	-0.0967221376971167	0.440534186401808	-0.321293985353119	0.871903852589222	1.92429455238981	0.448595370820687	-0.5415645879225	0.0772405829327331	0.169131427906079	0.462304896086454	0.0812949261060297	-0.224778691047004	-0.765526856044741	1.74585806332312	-0.518772885823008	1.32643679664738	0.0125060155597969	0.000974115299467782
K01144	-0.839929336481765	0.763850975267513	1.02935822013899	1.47356554318845	-0.684689610235599	-3.13845387976962	0.688173915914224	0.638929958967759	-0.851224708924986	0.458824783466382	0.698449319571256	-0.00791898161262872	-0.973593393081	-0.956414389173003	0.680111636740784	-0.0457946515319314	-0.47725035859935	-0.0384303853305534	0.00204628364968751
K01151	0.962545326179788	0.609272051088436	-0.298763024768389	0.0686846618789363	0.380061642296406	1.36363609749479	0.715456511548684	0.0361440736337444	0.0817676749127135	0.0830219089012577	0.742928808897733	0.0737459978452265	0.420652827507684	0.545395997603922	0.82830606899939	-0.147287533306834	0.19369164989598	-0.101149551609393	0.000811394619230965
K01153	0.468191316551492	-0.317754637964145	1.22279257778212	0.268927062048309	1.37540371812114	2.15356393772764	0.709395911267923	1.02809297624071	1.35852038525512	1.28888693442158	0.733302539557218	1.48959437221199	-0.262237647288611	0.536596325477152	-0.430556545632262	0.724347784495595	0.101290860635116	0.112502701541547	-1.49641759350505e-05
K01154	1.0088086633151	-0.476504203446285	0.604983878174269	0.855935776724212	0.917223409779164	1.92358942944211	0.672435071042703	0.382130261091783	1.19753276966979	0.846108347080274	0.560330098837614	1.3437270244947	0.187380990273187	1.29242983206132	0.765642037016969	-0.598776981854197	-0.887424788016007	-0.260612838009234	-0.00156659228872802
K01155	-0.111025640540793	0.731733489267452	-0.0871432900042894	3.89909812261044	1.0455679456068	0.695913604084676	0.249144460729287	0.262976403860643	1.3902097906964	0.576321869991346	0.405819958418607	-0.558600527943081	1.84044291663809	-0.363112839619131	-0.221032629387756	-0.181059405827281	-0.834604224699662	-1.60095351193273	0.00174539940286134
K01156	0.919194391197488	0.718714165918453	0.86595411304518	0.0316302423614192	0.145833567745778	0.977779647890752	-1.23669675392754	-0.208687369199202	-0.500813696156241	-1.0559629724402	-1.22669565084577	0.35842624515205	0.933620116001794	0.0694122587046906	-0.967167476790328	0.196096971011404	-0.756983718413041	-0.312338225582476	0.000459131168608407
K01159	1.64606778902464	-0.0937616345957678	-0.432761567792452	-0.455224251256592	0.563234643108937	0.33544826376838	-0.57295462889321	1.6451812941118	0.134256299962305	0.956886201999707	0.727391546934843	0.859347732960278	0.398887655026147	-0.049341293732138	-1.62440247334756	-0.11548666717982	-1.06601679562323	0.0476037337986275	0.001090821193938
K01163	-0.0920391769940404	-0.452301528818981	-0.190215516051805	0.506646359457366	-1.06192336880436	0.161823025528615	0.885395791104959	0.399067874579026	-0.298394117127158	0.851170927188916	0.895132368773222	-0.116359559596485	-1.43975065063792	0.123377708037882	0.640993346793275	0.0347237133743796	0.351013699036911	0.247496254703168	-0.000192347598786613
K01173	-1.38101200180598	1.27964763664447	0.368691992798292	2.29505797673642	-0.489054269127754	-2.43751589339572	1.5898516436135	-0.039126757951186	-0.654099944601752	-0.127048522331195	1.27054268714786	-0.177388993800586	-0.425192931407264	0.353745249351053	-0.00954247512139816	1.5356224322083	-0.645620426672623	-0.383674852589007	-0.000201169086213371
K01176	0.291776111549661	-0.0259758946970862	-0.581172245702303	-0.126744722829468	-0.645606114499477	0.655736079994862	0.851263787320779	0.940234418539598	0.729586240281366	0.931568652294202	1.07760352489352	0.0496296009412348	0.639562031513879	0.486888674338846	-0.203251848595519	1.09264309642339	0.861788311463668	0.374714978000288	0.000862177776579598
K01179	0.466649702019021	0.620770383112057	0.65366847518965	-0.406330263124115	0.160649971134755	1.73143156487149	0.51529684262626	0.228569980291917	-0.271639112005927	-0.531418055393176	0.48063636419177	0.0481325706830561	1.83587577033682	0.217051294883279	0.313082923514466	0.785837247348073	-0.00759669257991069	0.500899918338422	-0.000303569865937492
K01181	-0.0678482146794347	2.03848414444171	0.321992111244642	2.22204634000241	-2.05242423617115	-4.01912848037081	0.0919632573639614	-0.403380487533019	1.79254090451171	0.559384137294812	0.0623923003375527	-1.83652934223503	-2.08712456535654	0.245397118171243	0.236312498671632	-1.05332422318434	-1.71198078109615	0.347919590732221	0.00165241615701173
K01182	2.09237425608091	-0.778609227903263	0.113511455097639	-0.806748455272324	-1.01784734331837	-0.721967795308406	-1.26969501776345	-1.37611216721098	0.255757924546503	-1.06750348220058	-1.27030991914868	-0.453406480849689	0.502505323178002	-0.581884476105185	0.763496508223634	-0.761791423582789	-0.452541253107712	0.400626428386335	0.00175088303018067
K01183	-0.41993601041384	0.461025643579586	-0.483729439935243	0.809199655546539	-1.90847591959706	-3.80295769255954	0.124390389493631	-0.398505036206649	-0.182399276266791	0.376503735683484	0.228111869066953	0.306090625225598	-1.94317624878245	0.56418993814805	0.200071086508851	-0.576745495819804	-1.82203318788402	0.431553490420942	-0.000762764049287101
K01185	-0.101991245322898	-1.45674498058118	-0.223114120921648	0.483099425329559	-0.542821426846293	-4.64588228743869	0.709798838666604	0.531172867445542	-0.732694677631356	0.470969349048658	0.575985735625028	0.354744227825695	0.182552119976709	-0.148884269157858	0.885811676604371	0.22057838676	0.196099915963485	1.11544752862132	0.00272696869302247
K01186	-0.95839951726146	3.31731228851519	1.28837318424269	2.41322490025937	1.46131582654247	4.00941236931485	1.44523360925071	0.156745191244676	0.88709032200744	1.1754960118752	1.44573051330447	1.55688205569893	1.34106828857107	0.345667151053934	0.911881079299073	-0.227512404942271	-2.01774402572505	-1.06393063817346	0.00147801296639893
K01187	0.593584111160562	-0.172973674304859	-0.0791228293986681	-0.225005244718201	0.537787155277821	1.760730704848	1.70294096665733	0.712188358931138	0.441436764230035	0.334350973270459	0.704742497175932	1.47093525737434	0.962008735424707	0.974050787528543	0.804416765791993	0.487621977305654	-0.161642989653275	0.288932807704572	0.000729378628020028
K01190	1.43746178430967	0.507229852907284	-0.0374535202594164	0.208787644399993	1.16355903542766	1.57416053730649	1.88646295266502	0.130235906271531	0.225573059548639	0.05806854357533	0.153970783919096	0.515565904079968	0.345458826309869	0.463336733420877	1.26341115437232	0.219367816424612	0.392209449273422	0.390095002910261	0.000493940281157235
K01191	0.503622105545327	-1.31981159425534	-0.584588441214121	-0.400994693742402	-0.557008701347021	-4.29595057051974	-1.57493552965768	0.754765506414964	2.32598554753234	-0.542436361410098	-1.56493514183164	0.256586821972424	-0.566937387661209	-0.0881610240139679	-0.376834640877624	-0.12443737747645	-0.425918302076981	0.0648378207889839	0.000926431583647469
K01192	0.313324740356729	0.0418491842671472	0.993694973030531	0.0899628048080134	-1.94946400725117	-0.527544119771297	0.373513724378274	-0.532841030927108	1.27260553502014	0.461247354648633	0.375278240412473	-1.29730716139168	-1.84797845196085	-1.69377693788192	1.07289229832373	-1.26703185650086	0.824821629983261	0.263309605380659	0.00202470676827882
K01193	-0.356420883708671	-0.104586970575229	-0.0832714914889696	-0.723410552249558	0.590668157703969	2.06802090126676	0.468692149690316	0.904217358259751	0.346045133103631	-0.0176168383140133	0.450736051768064	0.731383713184887	0.930609485394189	1.1291661535106	0.136904944998841	1.18442375896001	0.674597897988632	0.701533563396101	0.000589903759245614
K01195	-0.20514816957064	-0.243953567512409	-1.07797622974829	0.0538314228194881	0.315332368977162	0.845860323492711	0.146415378621743	-0.242561404080794	0.86781644486358	-0.675524890520053	0.07626921531558	-1.60217752844185	0.334246536976525	-1.05474953607699	-0.143607745545287	0.786189153170827	1.20913747833379	0.0353078916279121	0.00164442913461182
K01197	-1.66509968953677	2.80281858467303	0.250150871315443	2.37100287724911	0.281983749039265	4.08923681694669	1.11307504372947	0.45132350507219	0.665965076913141	0.721960097454114	1.00683004257083	-0.138506559432453	1.3536354510848	-0.0505088295139984	1.04874717198096	-0.140502259754893	-0.0178619833170628	-0.424663655498858	0.000809725689177254
K01198	-0.276057490878776	-1.11314437962331	-0.703010591825998	-1.5010546798569	-0.844087316625026	-4.99132887404757	-1.02665827078469	-0.0456312936262349	1.36652910374572	0.834428340099378	-1.01558046939969	-0.0765658894190252	-1.65070901226359	0.252925900062112	-0.135074267762084	0.385150983309988	0.692994990807846	1.66375518586314	0.00315600292611573
K01200	1.4449533729022	-1.04488478279866	-0.85947816740588	-0.495382999883301	0.343278841145131	-0.389601388390834	-0.0580624978030461	0.788329120306565	1.13186418675353	1.20537415137105	-0.0375776231586937	-0.428635446132129	-0.638335840516856	0.0188074384532257	-0.825108538048644	0.101763560748342	0.348209300500228	0.4907341077534	0.00159698383737061
K01201	-0.110712418132499	-2.28131110645093	0.322510552444899	-0.00172678183139086	-0.743225633137134	-3.40889708083468	0.54881050782554	-0.159440342755721	-0.333752963314749	-0.217321246959643	0.438493317335844	0.791039498745495	-0.461740413420966	-0.86200165071568	-0.501070747750182	0.944235160327199	-0.208812973040268	-0.400135688522692	0.000474151539091805
K01205	-0.196668693595603	1.0431571485921	0.361358952560866	1.72013231564938	-0.646827711694149	-3.64521209281283	1.33764949040763	-0.517055932851241	-2.03458106852601	-1.46511694798656	1.34294409152865	-1.15037348657936	-1.38543728899317	-0.962249043146582	2.2057188650199	-0.0606096244094338	-0.263253829020188	-0.0222823545726494	-0.000396672321076652
K01206	-0.759937578612044	1.08411519550525	1.19163436893507	1.14936705876767	1.0224772254301	2.68381341416044	1.92450311379783	0.188033099798753	-0.0276930961711183	0.450128465793653	1.50815457698703	1.66426149219185	-0.198909112923911	0.792623427947549	0.96956812344275	1.31439836261297	-0.0114202113329624	0.052147276660566	0.0010605420343921
K01207	-0.11691779809542	0.726713586084469	-0.186666715106523	0.0484692697662044	1.26557107365856	1.92488964516324	-0.414236862489058	-0.0904248398260334	1.23100530766418	0.667532592914624	-0.403988362878561	-0.264340696633762	-0.866610595696738	-0.369764419952841	0.317731728179078	0.377915813899282	1.23983696983464	-0.0712552592548088	0.00280743496346925
K01208	-0.251786598735526	-0.031423997648136	1.23800678257033	-0.259745037065156	1.78478045857677	0.864722868982976	-1.43912265104897	-0.5230760615782	1.42446767949035	0.975302964351697	-1.42912226322293	0.252693446575695	0.225429913288781	0.0499078903994843	-0.0437841514519646	0.793861939883474	-0.352288267153428	0.592717535754804	0.000957783626799324
K01209	-0.208156952434256	-0.437884759672062	-0.0927436828227404	-0.466346865401871	0.954713896877858	2.20477207619352	0.513085629514383	0.25880801263292	1.04949748181274	0.0500479041557743	0.49780321714282	0.574271233974987	0.111944934612939	0.681560185988931	0.80773459873877	0.673980667567495	0.740353146058395	0.53127480294383	0.00144821064401124
K01210	-0.012751707606986	-5.51021738029279	-0.841452104652828	-2.40629521559299	-1.424687369697	0.45318794864816	-1.31223556799538	-0.0303583186582783	-0.483009848366477	-1.42461305866428	-1.30223518016934	-0.565576804579204	-1.52803353380518	-0.747128220955344	-0.40936459101953	-0.430757269882914	0.653735437852218	0.131580956241254	-0.00389093501638915
K01214	0.82861488146238	-0.896839242942707	-0.238739657363451	-0.815104132400162	0.268798724777791	1.28337093311948	-0.66494670910485	0.124075468210771	1.43473994397094	0.781989961765332	-0.59658870998025	-0.245249954760975	-0.210995087140372	-0.253338488499136	-0.671436558144469	0.469797685122732	0.594749846917465	0.540711767932539	0.00174408810067628
K01215	0.15347593111448	0.617300200693234	-0.6531602471681	0.148750985159271	0.138183192379567	-0.684694567139919	-1.73619804186471	-0.851077692070709	0.430658217896722	0.0952037869911625	-1.72619765403867	-1.13789847284645	0.780954143292138	0.415275600989847	0.482591738326173	-1.06290432872748	-0.643949857491181	1.0044299438206	-0.000449005199189445
