featureid	Intercept	Subject[T.FAT_008]	Subject[T.FAT_012]	Subject[T.FAT_015]	Subject[T.FAT_020]	Subject[T.R01]	Subject[T.R02]	Subject[T.V1]	Subject[T.V2]	Subject[T.V3]	Donor[T.DS04]	Donor[T.FAT_DON_11]	Donor[T.FAT_DON_19]	Donor[T.FAT_DON_8]	Donor[T.SPB_T43]	Dataset[T.SPB18]	Dataset[T.VRIEZE12]	group[T.settle]	Time
K03655	0.724037314582781	-0.0601322960092008	0.333124874910483	-0.12832320210322	0.261548211121461	1.63095591321275	0.585529958335105	1.75247302541285	1.60719094832001	1.55883211685843	1.01545637276097	0.780297401750704	0.481497852051413	0.428674684676674	0.721085301002279	-0.469077950792735	0.757699696232649	0.450687904612463	0.00276970748071426
K03657	0.358615900207476	0.062162845210892	0.164870261034141	0.0434122038187157	-0.848131033337215	2.14689121499345	-0.0674013146484462	-0.15012553444357	-0.0929923240417443	-0.0986633817987976	2.15744798805638	0.260785344446322	1.60025223895327	0.32187758556321	2.50944732721688	-0.320224291162913	1.20739909808812	0.28156294371311	0.0018376100457167
K03658	0.543427253890948	0.0624527622030795	-0.268009604135384	-0.158236150711619	-0.507651666855911	-0.0305098210306409	-0.482009137543496	0.0240896035149569	0.028719406915287	-0.279052070839935	-0.0105367359884161	-1.0190775851549	-0.328524263655984	-0.655462024894211	-0.882175514141306	0.0328239142127587	-0.870055319855837	-0.364817242367823	0.0025010097420668
K03660	1.28013112657161	-0.196692974491256	-0.603507549682488	-0.0772829103170265	-0.618799875235656	-0.196541047546411	0.604135428992453	-0.116459460167599	0.0582048710113563	-0.196398309929901	-0.7142112312086	-0.601896372234205	0.205470172608054	0.352712737235573	-0.816213318744883	-0.209477788286631	-0.354846807311205	0.852960367457312	-0.000644804199888771
K03664	0.268086100746111	0.0666248489187777	-0.326781601825585	0.0644072246851097	0.11238365366449	1.57245073571489	0.716204320517722	0.675749807448673	0.816407423806766	0.727155752913422	0.523337179683886	1.10028338750662	1.02257951899782	1.40419481864884	-0.299951919952616	0.398054236096914	0.196057526280256	0.251489181773107	0.000468014518067772
K03665	1.51616480462642	-0.0505642008019864	-0.157029272237649	0.0419001531900536	-0.787312756037811	0.12811381473825	0.810406719771567	0.138678698630619	0.185247760606388	0.116601534621185	-0.591610496974744	-0.0325257746332683	0.635928956711447	0.118478225383309	0.378106108268514	-0.0754768908790993	0.100471941639753	0.371696610705297	0.000951169768617088
K03666	0.866672302413897	-0.594189674778122	0.291719197115073	-0.433608834713541	-0.554677824235061	-0.557913011762643	-1.95680829373246	-1.27847868314238	-1.07694264094772	-1.05667339967065	1.56808536674901	0.113555911386629	-1.41174325541242	-0.879989201130944	-2.82090104524253	-2.81830335267109	-0.936016352961687	1.1406756832761	-0.00513255711431748
K03667	-0.779823427270933	0.275241224841934	0.17471027263082	0.449280138045705	-2.40285570428381	-1.27330806002333	-0.166703248890695	-0.247983128933621	-0.346313435243984	-0.666914157136017	-0.254877036548414	-0.547087189351896	-2.39317730263456	0.469632850799111	-0.641149708667979	-0.64081758864445	-0.905731679986147	-4.80202041123684	-0.00521087761755235
K03671	0.540062214065508	-0.244464547557968	-0.75345434359633	-0.153986458748423	0.603679110550782	1.44726071610734	1.38182107123489	0.282933383078861	0.347213488412479	0.445918150679535	-0.00643569800929011	1.00111055692496	0.540875164711631	1.7108051644893	1.0234749227369	-0.182714945154612	0.661123482395979	1.08843650366489	0.00167333964471572
K03684	-0.483101700614972	0.242172329501969	0.113706289610038	0.136149401694692	0.0535691280602423	-2.53101291403487	-1.06603808191663	0.168906359763431	0.393275481057743	0.296161599890655	-1.10627004980967	-0.675039973651747	0.343741385185874	0.508863555106667	-0.60758663121818	1.09938561312633	-1.22584318707037	-0.622437189562876	0.000466703215882713
K03685	-0.719997500251813	-0.0933848928643644	0.766809939226279	-0.0043766545949806	1.49953131868829	2.16386447205827	0.968595301238242	1.09207168111353	1.06365476210175	1.06070942475027	1.23310464050695	1.83269882520499	0.46540126010195	1.06368480792954	-0.115262875000224	1.39522730700451	0.182199923207136	0.514287491099279	-4.11283576036148e-05
K03686	0.783358360458331	0.0188344407843173	-0.633201659837594	0.0671399784387718	-0.496258835053543	0.800842859890914	0.466743384925071	-0.424499602226925	-0.237207431005856	-0.27920614884668	0.583890253566943	0.442790630663057	1.06221875354067	1.07959173789933	0.145414820274129	1.2417131601997	0.59839221637425	0.505469222323339	0.00138413790826553
K03687	0.56204512231441	-0.173673660679001	-0.247483731428017	-0.10111225125178	-0.413704107260803	0.567963519242263	-0.648490185412225	-0.0400060128256803	0.117952328515629	0.0830795247716369	1.15053408768102	-0.0538157788866558	0.456498352730429	0.0691655742259295	-0.100891837517008	0.391118162793691	0.667141405751081	0.711393971697729	0.00120818499688857
K03688	-0.354303454231305	-0.0222367357446134	0.674947022279868	0.260984892875112	-1.09588857994089	-0.0322558496923688	0.0378668657218846	0.20724740514307	0.258465152574161	0.309800096289581	0.185817891620837	-0.72480651417909	1.28818353816286	-0.497765733089897	0.433055153449789	0.316929453534658	0.399909702946516	0.873905201212805	0.000164150039002831
K03693	-0.404340897869153	0.41370984800325	-1.58168172947489	0.448727126151479	-1.58328540132056	-1.70967962488844	-1.49703472343331	-0.0741547059103971	-0.500233728098293	-0.45963530944162	-1.58580986235217	-1.4967670706862	-1.53389492825254	-1.6364199055104	-0.346580156723246	-0.579828268366282	0.449210969616743	-3.77561912988003	-0.00352275486822373
K03694	-0.510807310413404	-0.644314141197342	-0.762102061131825	-0.878468339413248	-0.733545939183334	-1.09466870770171	-1.10107379642373	0.117988495917606	0.0512270744567909	0.0777726848287048	0.262971097492419	-0.341269847547392	-0.0935591180680631	-0.770788548675033	-0.227939614692912	-0.546271449404185	0.294367281605573	1.281062264697	0.0028672206795668
K03695	-0.146359657119794	0.0614474702642978	0.906374691805015	0.0524017763437401	0.490772654557129	2.24073682084367	1.63297406348342	0.374922185035037	0.320281606507877	0.377598949210113	0.77326195862218	1.03325724920096	0.435946790421164	0.243587242278603	1.14059232767464	1.25090014330822	0.983723608662458	0.208484311358374	0.00134551409845107
K03696	-0.237994884323163	0.0514943290518344	-0.39675915352427	0.0592184019388329	0.321828534150025	2.02693639054582	0.365600382415	0.11732664594202	0.123777609658817	0.121707030074066	1.75113099243566	1.23468900045218	0.804047552788413	1.82292173973038	1.58139871652962	0.421688908261831	0.643356887509199	0.145664711253088	0.000420926848695213
K03697	-0.503238295387311	0.318182437496048	-0.465750754991403	0.3371785831751	-0.696440796113113	-2.08800675615981	-1.12502219763642	-0.186625332741452	-0.520517546343227	-0.628086946471268	-1.21363173250035	-0.461783465539793	-0.770589815533006	-0.244959844437095	-0.554526934066996	-0.507167941408579	-0.149186046908526	-1.43654875014599	-0.00362289067144639
K03698	0.443128610778765	0.277486889438492	0.098286925634513	0.268938059836782	-0.726225803351501	-0.223321138772512	1.98311272772903	-0.493221194653225	-0.471085507082363	-0.499757401211792	-2.12002319667415	-0.358649965917448	0.855872599327719	-0.702558471050712	1.20395683344246	0.010208958310659	0.271864382435651	0.222679634348791	7.03219537490085e-06
K03699	-0.633528267215772	-0.230596573276657	0.695059179147849	-0.211684827774607	0.291051318192383	1.61122820630357	1.02856150778884	0.265969185920047	0.295913081956486	0.311008282439178	0.692815238498889	-0.191750761663298	-0.629170598542535	-0.937074786212894	0.219775906165853	0.927392357511098	1.78379556338963	0.761663694636267	-0.000642896851255959
K03700	0.190037990737872	0.222585527973038	-0.879002087930074	0.265672678977407	-0.793123076415161	0.199491896775222	0.520197426406089	-0.180675954727841	-0.292204100298306	-0.384348980649048	-0.488699739909925	-0.456496652757505	0.684802858078635	0.201963292274025	1.73741482790352	-0.946792727785532	0.759654370953413	0.0251841142338923	-0.000559927185728615
K03701	0.644035483528094	0.0793164659308017	1.30086290725149	0.0306131792368065	0.119993378662964	1.79276976838396	1.25722352179641	-0.118578643707943	-0.16452809016647	-0.110812596543366	0.661499792598925	1.20502591451468	0.960964528763449	0.147063957366493	1.0112473874891	1.19354426257091	0.387339083363386	0.0705618455571345	0.00121188048486465
K03702	1.15120151155086	0.136067955570084	-0.52110511175715	0.113551611930288	0.823831607842347	1.15195343747423	0.525919472304526	-0.477063448338223	-0.48831685225906	-0.504308990700775	0.610038453602038	0.202768686617037	-0.711945640003526	0.972904192122963	1.36285804804207	0.322865599317129	0.563724128414961	0.0348310663861445	0.00123155001764053
K03703	1.19572761170955	0.0360736537741244	0.394408582529197	0.0280140590967308	0.334541608834168	0.576405265477156	-0.514168018969354	-0.862449200062466	-0.835506010460278	-0.800872854455048	1.17179768707677	0.333781364763399	-0.0700431187508939	-0.139763070431206	1.12622331674935	0.405118817014272	0.0754714886444527	0.240787883059423	0.000811814109132225
K03704	1.17275478952022	0.190997569637162	-1.01289041451537	0.169695849448599	1.45967560007562	-0.621622583720231	0.297431861487571	-0.334083588032437	-0.314872461962124	-0.439201168282562	-0.739259934163846	0.228494766557833	-0.893897885536992	1.19184683433488	-0.0496084779894204	-0.368947869615977	-0.0927501042586845	0.284199733988684	-9.06105871445462e-06
K03705	0.550531531501727	-0.0129853796197354	-0.576639355340829	0.0926934433282982	0.32974319651117	0.889345386174178	1.03300801428908	-0.461391837506009	-0.378209013151547	-0.415048472149902	-0.309744482970991	-0.643041041290144	-0.975655077105605	-0.113210989323112	0.604698649009481	0.584391707105215	1.3378708044785	0.560648579852026	-0.000361443718626564
K03706	-0.580650960277601	0.139197557048661	-1.06561611703955	0.174641127616323	0.0558801789521185	1.36075148835466	0.231566940871421	-1.02665985485764	-0.994789350437542	-1.02737883900725	0.994023734592639	0.472755077684542	0.614894239151633	1.3685884343715	2.17206286486031	0.507659786862905	0.914126841236921	0.197319407717626	-0.000285626610472267
K03707	0.207459117103533	0.229360787944657	-0.435504109779229	0.408350343734182	-0.619837502694229	-2.53347291693404	-0.478091443451699	0.0413575459435458	-0.195605236696621	-0.29454170869165	-0.278658872581281	-0.514533963596205	-0.168145986354196	-0.137969745483848	0.0942913204038291	-0.256488925295298	-0.297012897322802	-0.668425406559069	0.00158083323602431
K03708	1.23494198434444	0.221020429210526	-0.710899555304875	0.211666698485769	-0.899205355650285	-1.53368940100386	-0.789894709857759	-0.470021695999814	-1.26031259040775	-0.690145365460449	-0.868383741117277	-1.83676260391412	-0.81414525405153	-0.427894724693748	-1.65965271521567	-1.66555541612429	-0.295754166434435	-0.624799291833002	0.000338434020326073
K03709	-0.68818042166142	0.389780252055985	-0.0240595351847314	0.381966466933645	-2.46441263959418	1.02675531163499	-0.0219903835380642	-0.411806673912716	-0.482503730463406	-0.367541186078125	0.200424129032336	-0.685093042051176	-2.45473423794492	-0.249799920406791	-0.497713694015727	-0.463294512110178	-1.04052768845382	-1.1152260855275	-0.00181150551672227
K03710	0.336214686561541	0.190011231975418	-0.798530445614686	0.36941051009313	0.449941923165223	0.790687897351241	0.848539506522361	-0.0333952616736417	0.240912657571415	0.120968647734589	-0.000965064502515212	1.09066033681693	0.317837564194358	1.87980531326249	1.21957062776925	-0.719073480444376	-0.780232193062929	-0.328447918637354	0.000807164946839745
K03711	0.858745123077349	0.0199644256399691	0.116092442354331	0.00818359377995836	0.991281082177064	1.1793510700731	1.18779126319045	0.977600007148075	0.849562269044498	0.795174070136017	-0.0598914084203619	0.905841353738924	0.121229855263388	0.539930688056496	-0.785142728725657	1.03235875956493	0.00797971885380333	0.416123290316503	0.00108229998712295
K03713	-0.0477299440613226	0.347038714961869	-1.36064291111552	0.319477195769704	-1.35694448158751	-2.17685999617293	-2.47178527203446	0.0672260809853549	-0.606348622249981	-0.692249826653534	-2.56056041095332	-0.971166231279949	-1.4143574257253	-1.40420646795318	-0.666893431583628	-0.677850729303782	-0.0955955107909721	-3.22266731713589	-0.00263965245123154
K03716	0.0200313579330011	-0.220354468746322	-0.213450492540231	0.183829898864187	-0.103396127677062	-1.78421964392378	-0.821767921122369	-0.959643707780552	-0.264848190950771	-0.813640407784515	-0.185008173919477	-1.6417783466929	-0.206068130290353	-0.397111995306465	-0.535686144272074	-0.66586572535557	-0.063833626101641	1.34159245039646	-0.00331878777380235
K03718	0.909889007736163	-0.0673947643472135	1.69170439132131	-0.258903150528513	-0.485909144139388	0.898305990841841	-0.0283418544853298	1.19790092000513	0.953204494310001	1.01451439453787	0.788822824024401	-0.207209762727598	0.335801331246054	-2.01446069606826	-1.14091468755363	-0.387623554544871	0.526525584866377	0.0898124172848872	0.00250065211419814
K03719	1.00673701875301	0.162794201450211	0.502781747659812	0.135242934256948	0.456856896424195	0.274304428246474	0.496623670188132	-0.0385091017767911	-0.0676863972419701	-0.365435950024658	-0.427293723560132	-0.358049329912046	-0.71290764406904	-0.862103855398151	0.568648806175008	-0.426518207865183	0.521169153858991	0.112486858622473	0.00175619010095351
K03722	1.04059746377559	-0.195598394794601	0.116376994928489	-0.112602357834422	0.675689627671143	-1.50412788138106	-1.05031495031958	-0.177290768532467	0.237872463060001	0.340453811423248	-0.409569388366498	-0.771884751116613	-1.00031507954582	-0.727976752605888	0.0823497682416587	-1.09149402983708	-0.537585707495837	1.99703182722751	0.00100350264672988
K03723	0.167153502632098	-0.0114386390878141	2.52718841918386	0.0406682443918358	1.8235481281518	1.5057625557451	0.41409686717147	0.641230135054874	0.654662233186344	0.655449457899994	1.22754972603246	2.5149998696691	0.587258068764365	0.0367425548167498	0.564054003318563	0.55260955683666	-1.05317117471519	0.338387031809729	0.000435828009889061
K03724	-0.929968451332136	0.11751434095369	0.233186005434165	0.163314814597524	-0.404352615332702	0.505105652955031	0.380906020728293	0.0403818179085726	-0.0570755187744103	-0.171609691842133	-0.0340743717916387	-1.30525833049951	0.216758696282065	0.141913520011452	0.166491737922445	0.304528707189138	-0.0824966748458427	-0.223302285416681	0.000909327307984764
K03727	-1.65934598929791	0.269336907939774	0.119522570451865	0.31065749648229	-0.228156755423644	-2.52858724341109	-0.559503401192483	0.19517293462305	-0.0605607215637169	-0.112442843182617	-0.663387304282941	-0.853470501100401	0.938060967171347	0.850185142669228	0.0785500913465171	0.506247872037466	-0.473156126330523	-0.60083241318043	0.000931023398683006
K03733	0.711688185859637	-0.0646422218514859	0.727798460802207	-0.253705744713389	0.47289972498407	-0.207416674944902	-0.830025265487489	0.459960608573245	0.545923572373966	0.455606528059906	0.599073702358447	-0.311333831941465	-0.492831887757623	-0.774983687487098	0.0429958015287071	-0.569303757029002	-0.108000787089495	-0.106184463246424	0.00173139456872695
K03734	1.05754377954097	0.00720569379792813	0.378139613947044	0.00191139701024401	0.190285255455872	0.636731424477553	-0.463681305321511	-0.758577496914578	-0.525392133402248	-0.622801802619034	1.17568486359044	0.150807979906221	0.321982351982749	-0.113962305870506	0.565728655418172	0.516214722318227	0.0567023436325509	0.247212667719763	0.000368713179871971
K03735	-0.384775077175184	-0.03766360990538	-0.120723189035287	0.232715125113882	0.00920783474435483	-1.68097665056899	-0.962336203577575	-1.32880751898737	-0.179326552557369	-0.305974654419952	-1.10286065295265	-0.428518053686003	-0.248944314277017	0.181239710959938	-1.11649135653137	-1.11337772615475	-1.23963223222914	-0.863891638113815	-0.000200034340574806
K03736	-1.01667951531319	-0.110968978328842	-0.793567964056363	0.329288835555471	-0.756304825401405	-0.999986789080644	-0.860789770754632	-0.242415041832638	-0.380197364496609	-0.569241188033157	-0.936011528707303	-1.41403227726159	-0.504542799746835	-0.780478058543655	-0.586222896019206	-0.576445943193858	0.193619696308942	-0.735396291359026	-0.00293231125707871
K03737	0.433221603561358	-0.121274740619796	-0.686785669246545	-0.137776498764597	0.207214285874268	1.19518444791124	-0.160803104313668	0.104646949858951	0.106104951692203	0.12398023201651	1.44793742325231	0.248829129541536	-0.141649397170388	1.04215382209733	0.301442971786275	1.11587774149853	1.00537654559788	0.834017296091955	0.000354527274415428
K03739	-0.407195841144605	0.409265368060929	-0.561168671766152	0.456486101180471	-1.02628174678097	-2.11687662348464	-1.28245859828835	-0.232638032345486	-0.41617067496719	-0.420957676632935	-1.3712338564165	0.168929818475863	-1.02152522847637	-0.629666699257347	-0.366836556831583	-0.224714642839854	-1.35183250356737	-5.20445452187832	-0.00348103161688096
K03740	-0.672766898941083	0.423502414302689	-1.06391559652411	0.483398313552297	-1.0959659914733	-1.401578090045	-1.06212578204518	-0.24941900482626	-0.424174565481564	-0.508547536595398	-1.1509009358652	-0.637612846290449	-1.1225402225612	-1.1179630590348	-0.485435137191996	-0.530156022386973	-0.298562975714831	-5.18635330651577	-0.00375545140142686
K03741	0.91492369287105	0.073276012019974	-0.464048684755196	-0.266783480614268	-0.388654122805694	-0.447328521761441	-0.0117916115844814	0.570489316077518	0.686044555497745	0.843020149008697	-0.398812538123884	-0.686906483566145	-0.316525491034829	-0.396023078051063	-0.253171691337809	-0.698350077944224	0.537873713185163	0.149438162104528	0.00134563330774062
K03742	-1.57533029205708	0.30247208364473	0.653951047739158	0.336413855582632	0.892721464180848	2.94494376435564	1.95410529288405	0.352621941657352	0.445576053453068	0.459976263777679	1.09102576401158	1.4861331017858	0.457594958985007	0.969122277411965	1.53192781504036	0.383931511563833	0.310537425686689	-0.708720366700251	-0.000450612267210548
K03743	-0.653848503898664	-0.287809164447921	-0.204568089166512	-0.32825726744517	0.143084814095399	0.556048431542372	-0.171931708725747	0.249291925521183	0.20469353754578	0.415139861838287	0.76490801002904	1.09173488935294	0.806022850716269	1.38693235984757	-0.315379986206278	0.924596899671133	0.00754460494694298	0.86033811117832	0.00192797068719619
K03744	-0.46274838335423	-0.0478581499291837	-0.294781805196633	-0.0604947852788795	-0.119973431086639	1.75461659684465	1.57263795050735	0.61872520932703	0.413849216294865	0.47848577095694	0.120050007366381	0.473906877840181	1.1222759167792	0.912640200767067	0.078851333221212	0.558199280423696	0.709626285244795	-0.178393344624598	0.000640391150758202
K03748	-0.168140505622907	0.212728946285111	0.130536078294883	0.0272284698785912	0.0770482321022955	-1.35434450850203	-0.728536123904046	-0.250305623917294	-0.00277592580260855	-0.019147745831543	-0.731771772838392	-1.13996559063135	-0.339167447841012	-0.670213340011093	0.581409206947103	-0.300600415544932	-0.779389144967226	-1.01312802289303	-0.000188947876646584
K03750	-0.4576560009232	0.169867961482865	0.594238160928855	0.408747549086965	-0.148016343569854	0.811481096890425	0.163918649283591	-0.0992045115515714	-0.13297678868713	-0.107000462277466	0.579158121608935	-0.183702465688566	-0.273053081786477	-0.762400878754112	0.0316632896268516	0.471158140821035	0.463874785115095	-0.0034190223055669	-0.00073158856268174
K03752	-0.268433128665967	0.281209676341873	-0.210889340558877	-0.0222777175603737	-1.25685505077849	-0.243551655563855	-0.30095007506257	-0.24340972414465	-0.763471472668072	-0.450057260258728	-0.140553718543805	-1.78008728901086	1.42900189563051	-1.19745276698157	-0.487969765106425	-0.257854348497813	-0.0883545001250785	-0.579634170277674	0.00131130103235
K03758	-1.33848552889733	0.346250979976517	0.117888747533927	0.358658189803518	-0.460452834820846	-2.50249423727705	-0.454574609669503	-0.0807541321799283	-0.280875820326229	-0.128950170739227	-0.543347841239728	-0.242661055719236	-0.300497146403634	-0.070283962574455	0.151804438194051	0.307944291753347	-0.886114003251223	-2.64923248742397	-0.00237393494482285
K03760	-2.10151741392521	-0.491485567016739	0.35367596038259	-0.618146841496073	-0.620818654751876	-0.133109546157861	-0.0337332734191982	-0.211699814705563	0.195262175393681	0.205265231863922	0.653464013599597	-0.401312407647947	-0.648127587592447	0.555738793525246	0.170680990775838	0.589489334744985	-0.0259212573272269	-1.97756109689053	-0.000438452919676369
K03762	-1.07198758907227	0.125871388988358	0.328477023920188	0.254033203154958	0.206678082489869	-2.8415788625212	-0.675067836912927	0.0821777869179721	-0.181046563791653	0.0790676553410949	-0.763370221591749	-1.90486567894159	-0.292036028659189	-0.311914814796898	0.307420721610799	0.0937714516349388	-0.169830473254351	-1.03277065907295	-0.00190484639044053
K03763	0.984561468292193	0.110276906566483	0.673511146387229	0.169436330825246	0.842114974999329	0.82623169675157	0.258291398612204	-1.1720609713182	-1.03829260136428	-1.06362999187284	0.625740582012377	1.47247863134207	0.935587374413169	1.09881256690934	0.000850072463765672	1.6381164728828	-1.17802190978351	0.280790229098242	0.000414966384217674
K03767	0.683790589500384	0.298111407832962	0.418528317293296	0.338448638945974	-0.295757363295654	0.247842946198439	-0.594697261723336	-0.258038372902585	-0.161760944532772	-0.499899021847778	0.686659747623644	-0.684777316247801	-0.00805899695142487	0.211673484954384	-1.10121364299415	-0.300347930269663	-1.20299407664957	-1.24127392028149	-0.000422240456297462
K03768	-0.378867660831495	-0.0681714128686368	-0.198478223005166	-0.0488072681127418	0.953425814652344	2.10858354821489	1.44882503661269	-0.556629271416379	-0.416135627436062	-0.383824936612183	0.535039121174059	0.855076077783724	-0.502190085208261	0.918302880439308	1.0842487722242	1.31552755228954	1.68619653384862	0.595862765566748	-0.000503064354612892
K03770	0.198221231628375	-0.108898909015793	0.532554506143699	-0.363645319908701	-0.0876248578787836	1.10760042920396	0.322869931784812	0.718659429641056	0.728591185403446	0.907998510138458	0.68422752048894	0.615122202242037	0.938354222023642	0.242230044517067	-0.387096771637186	-0.283948427515452	-0.877204151938586	-0.104955057843287	0.00224780921106094
K03771	0.563661838699298	-0.275146217270035	0.516899107774863	-0.531986718147837	-0.178925941443542	0.245105006840682	-1.51085885849839	0.522437243552494	0.492478590798954	0.477393456236786	1.84362357284947	0.427129987085482	0.68980893298403	-0.331305397835228	-0.315880307594523	-0.299022919016306	-0.393576415370135	0.448132891909521	0.00152456645135635
K03772	-0.735787247489972	-0.260245234890121	0.14791470654882	-0.375311975449168	-0.525987307286361	-0.803919485661531	-1.13730512050038	-0.472638876347256	-0.405853707003017	-0.160542361004883	1.04271262314244	-0.610473152791838	-0.496207268988931	0.533311473044899	-0.195974955002055	-0.168343907671397	-0.975890519211916	-0.892273706613738	-0.00124383087988145
K03773	-0.0545088995209173	-0.312194259090561	0.463069080194602	-0.571603958576762	1.27643137171259	0.791575172093367	-0.83872983840352	0.685829787345218	0.721978765321354	0.706850357787079	1.57498019363805	-0.165589985048155	-1.45837906197294	-1.02032221683547	-0.776591429153666	0.140274995488699	0.924997297932478	0.465471287028234	0.00279545668725723
K03775	1.03531434648128	-0.110339553280014	0.231418131670127	-0.490186815231882	0.14852445318689	-0.754105291220689	-0.30503269520646	0.115991621108341	-0.0525573674911461	-0.140836350186401	-0.519983774162092	-0.0145416823977031	-0.042168052947366	-0.0169912708668439	-1.66645477492569	-0.152502065973704	-1.21000793028894	0.0154170587224177	0.00304484252099746
K03778	1.57837512605281	-0.192980201168197	-0.250820935884347	-0.138541583984934	-1.17080333337794	-0.879435143324876	-1.65286549416428	0.188795356841373	0.327273946595768	0.223105974928802	0.822936350368701	-0.480356630479673	0.281447617256797	-0.473575962868187	-0.814774343410716	-0.363032585459177	-0.13537243206325	0.472210426585119	0.000401853362367088
K03779	-0.426152383159681	0.169554441051346	0.320827483019004	0.200989837676443	-0.786752725696662	0.62958715215013	-0.189591432484445	0.439896254630374	0.362593990159611	0.3579651792211	0.861080104374133	0.275408509576937	1.57954081698672	0.161333428535012	1.04922555979134	0.0221843659110619	0.531469909359785	0.711872358576696	0.000592469016358788
K03780	-1.0306330818644	0.135699479656082	-0.000203074136605141	0.107562775641836	-0.380313883280853	1.19674525513933	0.266159450141135	-0.427173287777615	-0.550254840063473	-0.189101807339722	0.939902955555163	0.599264624918123	1.45248088046328	0.417881594810036	0.883792152961507	1.22649394862133	0.852724281956525	0.627055664317053	0.000844119826600487
K03781	-0.148410295318647	-0.255835862083572	1.21452224143423	0.0827480507196556	-0.0200480918646845	0.234156408455825	0.493842517462912	0.551353244872379	0.294240456414799	0.572271414534515	-0.566814905143537	-0.499162313138823	-0.332349570548379	-1.11297991701648	-1.0267980784571	0.819302433652456	0.108825771023603	-0.376456420167048	0.00084161643151992
K03783	-0.178784464668317	-0.264198989792007	0.370269535860191	-0.27317286011561	0.831638266587159	0.914836504605269	0.0257535329734715	0.716921477408695	0.78604541380463	0.781431980864471	0.968987638019763	1.02705550512137	0.00202289029375335	0.294389473113564	1.32017802294137	-1.00720257170719	0.42940434615788	1.00261904741947	0.00141680125360244
K03784	0.433456684280352	0.261189191417557	-0.829943403549349	0.437226052314199	0.282338788056275	0.49431065573976	0.386985813704673	-0.087041110901547	-0.213439423250576	-0.278860203488403	0.106983357929431	-0.950818736647943	-1.30321335986837	-0.0844941867260663	-0.36512840692161	0.386981600446279	0.876407829930158	-0.483564148886759	-0.000108958443358009
K03785	-1.27650274820237	0.130848257617813	0.853659867128501	0.245283360511221	0.122126509690186	2.15543613686845	0.671963726607505	0.505718140692996	0.425249796701054	0.54350657059378	1.32758587028905	1.51744842847647	1.59593042536989	0.450702773246315	1.72883247431161	0.325927370709951	0.638620940853925	0.17255153204624	0.00075459365014785
K03786	0.447063590217547	-0.0635934185220182	-0.224257768312325	0.0213568163217674	0.0833991070031134	1.0333139683275	0.659372245398703	-0.0325094174429899	-0.0183183137649499	-0.0174853126841126	0.450103098415576	0.94440341314139	0.700619546616233	0.989922033462075	0.242669931014791	0.244827622098501	-0.104087622950701	-0.0213462517100164	0.00137007121209853
K03787	0.366136218238787	-0.0569116186334073	0.129733740171561	-0.284646754234873	0.270054389977357	0.564187505391097	-0.226814473542031	0.418902902694034	0.240655284715275	0.129184909598297	0.584110433124743	0.0128350289708576	0.127823201859153	-0.107736421909782	-0.476916918197855	-0.645203775244181	-0.339528532813219	0.182794232623022	0.00168907527093642
K03789	0.348808313537554	-0.199655325336593	-0.4070965658816	-0.0851184177099098	0.168398787522217	0.725630381253218	0.177093659964743	-0.291927666573239	-0.290611523794552	-0.216456345780426	0.624794298671923	1.12956381162467	1.10909017726198	1.55397914520219	-0.581569084564433	1.12935172907787	-0.917230906079439	0.933366437212866	-0.000385404785826271
K03790	0.168012882400469	-0.197202236576217	-0.377069235959878	-0.178147916763865	1.07001810266962	0.11423412814424	-0.0866090306366054	-0.165384681133938	0.385790687394718	0.375651427046722	0.28434365417882	-0.417071577703337	-1.32040879324659	0.129571901473549	-0.114410647789225	0.438121431989248	0.757579533268781	1.07554342295353	0.000295995513245995
K03797	-0.396037792038007	-0.15287938825621	1.35365140326894	-0.169276361435496	-0.498459736561874	2.23399434342668	2.33592573317641	1.62631001958399	1.65604267675934	1.69184178902335	0.080811912082873	1.3664824994451	2.00415071650759	0.0195020901294024	-0.0220040172731728	0.420098417920644	0.535554258038374	0.238478083865087	0.0017242420113539
K03798	1.39943912141414	0.0400817085074008	0.0738850224820472	0.100138778716482	0.716743042015931	1.01525244965837	-0.284172798069772	0.02671065816431	0.0311633165603675	0.0646899421376648	1.38577430870458	0.184405210817476	-0.710465358650529	0.271118270072487	0.729523411353841	0.899544352216299	0.728725639988752	0.472386021868627	0.000718473235413963
K03799	-0.247630094360395	-0.0758844923211515	0.541754363855491	0.0832474184335839	0.876952816986939	2.02003584161088	0.284517323104087	0.355537204833316	0.231575351548771	0.0971457441014709	1.58436411049291	-0.555669125711302	-0.62794932917341	-0.690154237833473	0.0366012960279136	-0.259647375421946	0.128448692967268	0.335023422495764	0.00193917636041396
K03800	-1.16144893057255	0.270185797290665	0.31420755275167	0.228250260383047	0.237067272210023	1.65251407876298	0.804175650206748	0.784299521537113	0.593209963632206	0.528006025092072	-0.0158121046789068	-0.5161560145968	0.501889435494101	0.236043082389382	0.0301116615140586	0.857494944257314	0.632307140042158	-1.24396736477192	-0.000763536652281349
K03801	-0.148652647804304	-0.186672718448776	0.261933802446494	-0.340448861092173	-0.593090156769851	0.376043536808943	0.0590534559165867	0.452039628119754	0.221132498574833	0.460356302992767	0.576036507152758	-0.165226277505735	0.543738095009482	-0.543547077265236	-0.338241586128458	0.314712279958303	0.380417315174909	-0.254306058629114	0.00179672125940078
